HIP,MAGNITUDE,RA_DEGREES,DEC_DEGREES,PARALLAX_MAS,RA_MAS_PER_YEAR,DEC_MAS_PER_YEAR,DISTANCE_PARSECS,ABS_MAG,COLOR_K_R,COLOR_K_G,COLOR_K_B,Dx,Dy,Dz,GLON,GLAT,RA_HOURS,EPOCH_YEAR,stereo_X,stereo_Y
983.0,5.29,3.0409160612757375,-17.938101243709145,-1.4999999999999999e-05,60.48,-24.69,190.8397,-1.113,1.0,0.6910000000000001,0.46,10.07603625961378,41.39635556618241,-186.0231338710945,76.32,-77.1,0.2027777778,2000.0,5.0,1.3964881438,0.1178847587
1030.0,6.71,3.2133162468363423,37.69287266692295,0.0,0.5,-2.74,555.5556,-2.014,0.426,0.559,1.0,-209.95931378775472,459.65026280461245,-230.82622716837412,114.55,-24.55,0.214,2000.0,0.0,0.5501339032,-0.3173167478
1067.0,2.83,3.3053568240592313,15.187331821453702,-2e-06,4.7,-8.24,120.048,-2.567,0.459,0.586,1.0,-27.397999021981207,77.67100526042634,-87.33891970608717,109.43,-46.68,0.22061111113333334,2000.0,0.0,0.8445979793,-0.229741611
1076.0,6.24,3.3476423999182146,26.984224615618636,6e-06,-15.68,-32.71,131.406,0.647,0.851,0.855,1.0,-41.23608241266032,99.25858554795475,-75.59666353930997,112.56,-35.12,0.22333333333333333,2000.0,2.0,0.6835272779,-0.2838239773
1086.0,5.71,3.37861178810968,41.0367832042057,2.4e-05,-122.76,-146.91,34.904,2.996,0.602,0.6930000000000001,1.0,-13.885007187683021,29.413811121094504,-12.661891909606892,115.27,-21.27,0.22522222220000002,2000.0,0.0,0.510141668,-0.3230920831
1096.0,5.94,3.4228768133613414,-26.020282635990572,0.0,37.59,-78.73,396.8254,-2.053,1.0,0.715,0.502,46.097144875730706,36.37921156770236,-392.4563724609122,38.28,-81.49,0.22836111113333332,2000.0,5.0,1.5409967618,0.2915024392
1099.0,6.14,3.4341491450757076,-26.284536585288652,0.0,-3.21,9.89,265.252,-0.978,1.0,0.6910000000000001,0.46,31.361272544218135,23.22306650129724,-262.3657433253884,36.52,-81.54,0.22894444446666667,2000.0,5.0,1.5457547252,0.2979373849
1123.0,6.22,3.5111626226861574,33.20157089309826,0.0,-7.7,-18.77,103.1992,1.152,0.789,0.8160000000000001,1.0,-36.690576556349605,82.44710778910063,-50.06346861549921,113.99,-29.02,0.2339722222,2000.0,2.0,0.6042607648,-0.3025467184
1168.0,4.79,3.647422077131921,20.207900103554692,1.4999999999999999e-05,90.66,1.88,112.8668,-0.47300000000000003,1.0,0.39,0.096,-30.54946081730138,78.35531517370991,-75.27343203309354,111.3,-41.83,0.24338888886666668,2000.0,6.0,0.7726472109,-0.2514559734
1158.0,5.13,3.615367255422825,-7.780237048859404,3e-06,61.01,2.36,178.5714,-1.129,1.0,0.42,0.12,-7.738266312835161,64.22753779215965,-166.4412434512202,96.87,-68.76,0.24100000000000002,2000.0,6.0,1.2049085824,-0.0250805378
