HIP,RA_Numpy,DEC_Numpy,RA_Astropy,DEC_Astropy,RA_Direct,DEC_Direct,RA_Percent_Diff_Numpy_Astropy,DEC_Percent_Diff_Numpy_Astropy,RA_Percent_Diff_Numpy_Direct,DEC_Percent_Diff_Numpy_Direct
,28.3843,19.294,28.3843,19.2941,28.3825,19.2958,0.0001,0.0004,0.0063,0.0095
8832.0,28.3843,19.294,28.3843,19.2941,28.3825,19.2936,0.0001,0.0004,0.0063,0.002
8778.0,28.2132,-16.9326,28.2132,-16.9325,28.2171,-16.9292,0.0001,-0.0005,0.0137,-0.0202
8833.0,28.3911,3.1894,28.391,3.1895,28.3888,3.1875,0.0001,0.0026,0.0082,0.0591
8366.0,26.9658,-80.1705,26.9656,-80.1705,26.9438,-80.1767,0.0004,-0.0001,0.0816,-0.0077
8922.0,28.7211,40.7009,28.7211,40.701,28.7242,40.7019,0.0001,0.0002,0.0107,0.0026
8930.0,28.739,37.1314,28.739,37.1315,28.7396,37.1283,0.0001,0.0002,0.0021,0.0084
8903.0,28.6568,20.8108,28.6568,20.8108,28.66,20.8081,0.0001,0.0004,0.0112,0.013
8820.0,28.3401,-38.5926,28.3401,-38.5925,28.3467,-38.5947,0.0002,-0.0002,0.0231,-0.0056
8837.0,28.4132,-46.3044,28.4132,-46.3043,28.4117,-46.3025,0.0002,-0.0002,0.0054,-0.0041
9001.0,28.9799,37.2752,28.9799,37.2753,28.9767,37.2778,0.0001,0.0002,0.0111,0.0069
9021.0,29.0318,37.2532,29.0318,37.2533,29.0388,37.2517,0.0001,0.0002,0.0239,0.0042
8882.0,28.5973,-42.4991,28.5973,-42.499,28.5917,-42.4969,0.0002,-0.0002,0.0197,-0.005
8993.0,28.961,23.581,28.9609,23.5811,28.9625,23.5772,0.0001,0.0003,0.0053,0.0162
8998.0,28.9731,1.8443,28.9731,1.8444,28.9742,1.8497,0.0001,0.0044,0.0035,0.2917
9220.0,29.6436,61.7018,29.6436,61.7019,29.6388,61.6981,0.0,0.0001,0.0162,0.006
9158.0,29.4852,41.6941,29.4852,41.6941,29.485,41.6944,0.0001,0.0002,0.0007,0.0009
9110.0,29.3329,17.816,29.3329,17.8161,29.3379,17.8175,0.0001,0.0005,0.0171,0.0083
9132.0,29.4312,27.8032,29.4312,27.8033,29.4325,27.8044,0.0001,0.0003,0.0044,0.0043
9061.0,29.1625,-22.5281,29.1624,-22.5281,29.1675,-22.5269,0.0001,-0.0004,0.0173,-0.0053
9007.0,28.9746,-51.6099,28.9746,-51.6098,28.9896,-51.6089,0.0002,-0.0002,0.0516,-0.002
9312.0,29.9103,64.6202,29.9103,64.6203,29.9083,64.6214,0.0,0.0001,0.0067,0.0018
9222.0,29.6412,49.2058,29.6412,49.2059,29.64,49.2042,0.0,0.0002,0.004,0.0034
9153.0,29.4798,23.5926,29.4798,23.5927,29.4821,23.5961,0.0001,0.0003,0.0077,0.0149
8928.0,28.732,-67.6536,28.7319,-67.6535,28.7337,-67.6472,0.0003,-0.0001,0.0063,-0.0094
8983.0,28.9485,-60.8656,28.9484,-60.8655,28.9433,-60.8614,0.0002,-0.0001,0.0177,-0.0069
9568.0,30.7505,77.9165,30.7505,77.9165,30.7383,77.9164,0.0002,0.0001,0.0394,0.0001
9085.0,29.2414,-51.7652,29.2414,-51.7651,29.2504,-51.7661,0.0002,-0.0002,0.0307,-0.0018
9095.0,29.2912,-47.3841,29.2911,-47.384,29.2917,-47.385,0.0002,-0.0002,0.0016,-0.002
9480.0,30.5038,70.9085,30.5038,70.9086,30.4892,70.9069,0.0001,0.0001,0.0478,0.0022
9307.0,29.8945,21.0581,29.8945,21.0582,29.8988,21.0583,0.0001,0.0004,0.0143,0.0011
9295.0,29.8568,12.2995,29.8568,12.2996,29.8579,12.2947,0.0001,0.0007,0.0036,0.0391
9586.0,30.7942,73.8487,30.7942,73.8488,30.7937,73.8506,0.0001,0.0001,0.0013,0.0025
9598.0,30.8699,72.4153,30.8699,72.4154,30.8587,72.4214,0.0001,0.0001,0.0361,0.0084
9727.0,31.2649,77.2778,31.265,77.2778,31.2808,77.2814,0.0002,0.0001,0.0509,0.0047
9326.0,29.9399,-20.827,29.9399,-20.8269,29.9421,-20.8244,0.0001,-0.0004,0.0071,-0.0124
9149.0,29.476,-65.4207,29.4759,-65.4206,29.4733,-65.4247,0.0002,-0.0001,0.0091,-0.0061
9564.0,30.7228,64.8977,30.7228,64.8978,30.7196,64.9014,0.0,0.0001,0.0105,0.0056
9313.0,29.9155,-42.0329,29.9154,-42.0328,29.9117,-42.0306,0.0002,-0.0002,0.0128,-0.0055
9573.0,30.7527,64.395,30.7527,64.3951,30.7512,64.39,0.0,0.0001,0.0047,0.0078
9505.0,30.5746,54.4842,30.5745,54.4843,30.5754,54.4875,0.0,0.0001,0.0028,0.006
9236.0,29.6878,-61.5711,29.6878,-61.571,29.6925,-61.5697,0.0002,-0.0001,0.0157,-0.0022
9763.0,31.4025,76.1183,31.4026,76.1184,31.38,76.115,0.0002,0.0001,0.0718,0.0043
8991.0,28.9708,-78.3515,28.9707,-78.3514,28.9604,-78.3483,0.0004,-0.0001,0.0358,-0.004
9487.0,30.5111,2.7636,30.511,2.7637,30.5117,2.7636,0.0001,0.0029,0.0019,0.0009
,30.5111,2.7636,30.511,2.7637,30.5117,2.7636,0.0001,0.0029,0.0019,0.0009
10054.0,32.3418,81.2953,32.342,81.2954,32.3554,81.2958,0.0004,0.0001,0.042,0.0007
9690.0,31.1589,65.1048,31.1589,65.1049,31.1671,65.1033,0.0,0.0001,0.0262,0.0023
9570.0,30.7366,33.2812,30.7366,33.2813,30.7417,33.2839,0.0001,0.0002,0.0164,0.0081
9318.0,29.9191,-66.0615,29.919,-66.0614,29.9212,-66.0664,0.0003,-0.0001,0.0073,-0.0074
9533.0,30.6452,13.4736,30.6452,13.4737,30.6467,13.4767,0.0001,0.0006,0.0048,0.0225
9459.0,30.4303,-44.7168,30.4303,-44.7167,30.4267,-44.7136,0.0002,-0.0002,0.012,-0.007
9640.0,30.9688,42.33,30.9688,42.3301,30.975,42.3297,0.0,0.0002,0.02,0.0006
,30.9811,42.3272,30.9811,42.3273,30.9779,42.3308,0.0,0.0002,0.0102,0.0086
9621.0,30.9097,25.9377,30.9097,25.9378,30.9137,25.9356,0.0001,0.0003,0.0131,0.0083
9521.0,30.6182,-29.6645,30.6181,-29.6644,30.6171,-29.665,0.0001,-0.0003,0.0035,-0.0016
9572.0,30.7481,-15.3045,30.7481,-15.3044,30.7442,-15.3058,0.0001,-0.0005,0.013,-0.0086
9627.0,30.9255,18.2579,30.9255,18.258,30.9275,18.2533,0.0001,0.0004,0.0065,0.0249
9622.0,30.9201,-4.0979,30.92,-4.0978,30.9187,-4.1036,0.0001,-0.002,0.0042,-0.1403
9677.0,31.1204,-29.2974,31.1204,-29.2974,31.1225,-29.2969,0.0001,-0.0003,0.0068,-0.0017
9836.0,31.6403,22.644,31.6403,22.6441,31.6412,22.6483,0.0001,0.0004,0.0029,0.0192
9809.0,31.5485,8.2452,31.5484,8.2453,31.5513,8.2475,0.0001,0.001,0.0089,0.0282
9859.0,31.7039,25.7002,31.7039,25.7003,31.705,25.7047,0.0001,0.0003,0.0033,0.0175
9884.0,31.7886,23.4699,31.7886,23.47,31.7933,23.4625,0.0001,0.0003,0.0148,0.0317
9990.0,32.1774,58.4252,32.1774,58.4253,32.1688,58.4236,0.0,0.0001,0.0268,0.0027
9983.0,32.1365,44.464,32.1365,44.4641,32.14,44.4594,0.0,0.0002,0.0109,0.0102
9977.0,32.1186,37.8593,32.1186,37.8594,32.1221,37.8592,0.0,0.0002,0.0107,0.0005
10115.0,32.5314,53.848,32.5314,53.8481,32.5325,53.8431,0.0,0.0001,0.0034,0.0092
10064.0,32.3874,34.9851,32.3874,34.9852,32.3858,34.9872,0.0001,0.0002,0.0049,0.006
10053.0,32.3553,25.939,32.3553,25.9391,32.3554,25.9397,0.0001,0.0003,0.0003,0.0027
10050.0,32.3449,17.2211,32.3449,17.2212,32.3462,17.2244,0.0001,0.0005,0.0042,0.0194
9999.0,32.1935,-17.7764,32.1934,-17.7763,32.1904,-17.7794,0.0001,-0.0005,0.0094,-0.0173
10350.0,33.3315,74.0269,33.3315,74.027,33.3383,74.0278,0.0002,0.0001,0.0206,0.0012
10227.0,32.8817,57.6475,32.8817,57.6476,32.8708,57.6458,0.0,0.0001,0.0331,0.0029
10176.0,32.718,39.0412,32.718,39.0413,32.72,39.0394,0.0,0.0002,0.0062,0.0046
10180.0,32.718,39.0412,32.718,39.0413,32.7237,39.0431,0.0,0.0002,0.0177,0.0047
10069.0,32.398,-24.3452,32.398,-24.3452,32.395,-24.3458,0.0001,-0.0003,0.0093,-0.0025
10155.0,32.6543,19.5001,32.6543,19.5002,32.6567,19.5003,0.0001,0.0004,0.0071,0.0009
10203.0,32.8,25.9345,32.8,25.9345,32.8,25.9369,0.0001,0.0003,0.0001,0.0095
10220.0,32.8582,31.5301,32.8582,31.5302,32.8542,31.5264,0.0001,0.0003,0.0123,0.0118
10212.0,32.8377,8.5684,32.8376,8.5685,32.8379,8.5697,0.0001,0.0009,0.0007,0.0155
10111.0,32.52,-43.8183,32.5199,-43.8182,32.5204,-43.8156,0.0002,-0.0002,0.0014,-0.0063
10138.0,32.5625,-50.836,32.5624,-50.8359,32.6067,-50.8244,0.0002,-0.0002,0.1356,-0.0227
10215.0,32.8463,-10.0475,32.8463,-10.0474,32.8425,-10.0522,0.0001,-0.0008,0.0117,-0.047
10234.0,32.9028,-1.8232,32.9028,-1.8231,32.8992,-1.8253,0.0001,-0.0044,0.011,-0.1142
10438.0,33.6229,66.5288,33.6229,66.5289,33.6213,66.5244,0.0001,0.0001,0.0049,0.0066
10379.0,33.4254,58.5636,33.4254,58.5636,33.4229,58.5611,0.0,0.0001,0.0075,0.0042
10280.0,33.0972,30.3009,33.0972,30.301,33.0929,30.3031,0.0001,0.0003,0.013,0.0071
10340.0,33.3009,44.2298,33.3009,44.2299,33.3054,44.2317,0.0,0.0002,0.0136,0.0041
10296.0,33.1599,24.1677,33.1599,24.1677,33.1562,24.1678,0.0001,0.0003,0.0109,0.0005
10366.0,33.3872,51.0705,33.3872,51.0706,33.4012,51.0658,0.0,0.0002,0.0421,0.0092
10306.0,33.1938,21.2084,33.1937,21.2085,33.2004,21.2108,0.0001,0.0004,0.0201,0.0114
10403.0,33.5168,47.4858,33.5168,47.4858,33.5108,47.4842,0.0,0.0002,0.0178,0.0034
10328.0,33.2586,15.2774,33.2586,15.2775,33.2638,15.2797,0.0001,0.0005,0.0154,0.0154
10305.0,33.1921,-2.39,33.1921,-2.3899,33.1979,-2.3936,0.0001,-0.0034,0.0176,-0.153
10320.0,33.2288,-30.7258,33.2287,-30.7257,33.2271,-30.7239,0.0001,-0.0003,0.0051,-0.0062
10562.0,33.9886,47.8099,33.9886,47.81,33.9912,47.8114,0.0,0.0002,0.0079,0.003
10633.0,34.2104,57.0512,34.2104,57.0513,34.2154,57.0553,0.0,0.0001,0.0148,0.0071
10559.0,33.9887,33.3616,33.9887,33.3617,33.9842,33.3589,0.0,0.0002,0.0133,0.0082
10540.0,33.9403,25.7798,33.9403,25.7798,33.9417,25.7831,0.0001,0.0003,0.004,0.0128
10535.0,33.9315,25.0464,33.9314,25.0465,33.9283,25.0431,0.0001,0.0003,0.0092,0.0135
10512.0,33.8639,-9.4688,33.8638,-9.4687,33.8679,-9.4656,0.0001,-0.0008,0.012,-0.0339
10644.0,34.247,34.2219,34.247,34.2219,34.2633,34.2242,0.0,0.0002,0.0477,0.0067
10718.0,34.4988,57.897,34.4988,57.8971,34.4996,57.8997,0.0,0.0001,0.0024,0.0047
10687.0,34.3906,44.3053,34.3906,44.3054,34.3892,44.3069,0.0,0.0002,0.0041,0.0037
10670.0,34.3312,33.8518,34.3312,33.8519,34.3288,33.8472,0.0,0.0002,0.0072,0.0136
10657.0,34.2955,23.7641,34.2955,23.7642,34.2933,23.7678,0.0001,0.0003,0.0064,0.0153
10642.0,34.2421,-6.4231,34.2421,-6.423,34.2458,-6.4222,0.0001,-0.0012,0.0108,-0.0131
10418.0,33.555,-67.8406,33.555,-67.8405,33.5612,-67.8417,0.0003,-0.0001,0.0185,-0.0016
10893.0,35.0484,64.3347,35.0484,64.3348,35.0538,64.3372,0.0001,0.0001,0.0153,0.0039
10732.0,34.5297,19.8982,34.5296,19.8983,34.5312,19.9011,0.0001,0.0004,0.0046,0.0145
10819.0,34.8193,47.3772,34.8192,47.3772,34.82,47.38,0.0,0.0002,0.0021,0.006
10814.0,34.7905,46.4692,34.7905,46.4693,34.7954,46.4725,0.0,0.0002,0.0142,0.0071
10723.0,34.5016,1.7548,34.5015,1.7549,34.5058,1.7578,0.0001,0.0045,0.0123,0.1707
10830.0,34.8501,48.9545,34.8501,48.9546,34.8446,48.9553,0.0,0.0002,0.0157,0.0015
10602.0,34.1267,-51.5103,34.1266,-51.5102,34.1275,-51.5122,0.0002,-0.0002,0.0024,-0.0037
10793.0,34.7421,28.6456,34.742,28.6457,34.7375,28.6425,0.0001,0.0003,0.0131,0.0109
10795.0,34.7402,23.1699,34.7402,23.17,34.7417,23.1678,0.0001,0.0003,0.0042,0.009
10848.0,34.906,39.834,34.906,39.8341,34.9054,39.835,0.0,0.0002,0.0017,0.0025
10513.0,33.8658,-67.7444,33.8657,-67.7443,33.8688,-67.7464,0.0003,-0.0001,0.0088,-0.0029
10924.0,35.1671,47.3121,35.1671,47.3122,35.1725,47.3108,0.0,0.0002,0.0153,0.0027
10884.0,35.016,30.1926,35.0159,30.1927,35.0183,30.1883,0.0001,0.0003,0.0068,0.0141
10826.0,34.8363,-2.974,34.8362,-2.9739,34.8362,-2.9775,0.0001,-0.0027,0.0001,-0.1188
10944.0,35.2465,50.1486,35.2465,50.1487,35.2425,50.1514,0.0,0.0002,0.0112,0.0055
10798.0,34.7449,-25.9509,34.7448,-25.9508,34.7438,-25.9456,0.0001,-0.0003,0.0033,-0.0205
10854.0,34.9223,-4.3443,34.9222,-4.3443,34.92,-4.3456,0.0001,-0.0018,0.0065,-0.028
11060.0,35.5978,55.8446,35.5978,55.8446,35.5892,55.8456,0.0,0.0001,0.0243,0.0018
10832.0,34.8525,-41.85,34.8524,-41.8499,34.8529,-41.8483,0.0002,-0.0002,0.0013,-0.004
11090.0,35.7137,41.3982,35.7137,41.3982,35.7096,41.3964,0.0,0.0002,0.0117,0.0043
10871.0,34.9736,-55.9421,34.9735,-55.942,34.9762,-55.9447,0.0002,-0.0001,0.0076,-0.0046
11174.0,35.959,55.3635,35.959,55.3636,35.9658,55.3644,0.0,0.0001,0.019,0.0016
11029.0,35.4988,-10.7781,35.4987,-10.778,35.5058,-10.7778,0.0001,-0.0007,0.0199,-0.0028
11033.0,35.5198,-17.6605,35.5198,-17.6605,35.5208,-17.6622,0.0001,-0.0004,0.0028,-0.0096
11072.0,35.6274,-23.8165,35.6274,-23.8164,35.6358,-23.8164,0.0001,-0.0003,0.0237,-0.0004
11279.0,36.3244,56.6117,36.3245,56.6118,36.3167,56.61,0.0,0.0001,0.0214,0.003
11108.0,35.7356,-18.3557,35.7356,-18.3556,35.7408,-18.3544,0.0001,-0.0004,0.0145,-0.0069
11313.0,36.4062,50.275,36.4062,50.2751,36.4058,50.2786,0.0,0.0002,0.0011,0.0072
11121.0,35.7719,-37.5753,35.7718,-37.5752,35.7771,-37.5764,0.0002,-0.0002,0.0146,-0.0029
11102.0,35.7289,-51.096,35.7288,-51.0959,35.7275,-51.0922,0.0002,-0.0002,0.0038,-0.0074
11249.0,36.2051,10.608,36.2051,10.6081,36.2042,10.6106,0.0001,0.0007,0.0026,0.0239
11212.0,36.0876,-25.8466,36.0876,-25.8465,36.0838,-25.8475,0.0001,-0.0003,0.0108,-0.0036
11261.0,36.2452,-2.7761,36.2451,-2.776,36.2433,-2.78,0.0001,-0.0028,0.0051,-0.1404
11001.0,35.4329,-68.6568,35.4328,-68.6567,35.4371,-68.6594,0.0003,-0.0001,0.0117,-0.0038
11231.0,36.1334,-40.8398,36.1334,-40.8398,36.1408,-40.8406,0.0002,-0.0002,0.0205,-0.0018
11569.0,37.2575,67.4041,37.2575,67.4042,37.2667,67.4025,0.0001,0.0001,0.0246,0.0024
11345.0,36.4876,-12.2925,36.4875,-12.2924,36.4875,-12.2906,0.0001,-0.0006,0.0002,-0.0155
11465.0,36.9723,50.5741,36.9723,50.5742,36.9658,50.5697,0.0,0.0002,0.0176,0.0086
11348.0,36.4992,-15.3426,36.4991,-15.3425,36.5013,-15.3411,0.0001,-0.0005,0.0057,-0.0097
11432.0,36.8639,31.7979,36.8639,31.798,36.8654,31.8014,0.0,0.0002,0.004,0.0109
11381.0,36.6496,-20.0432,36.6496,-20.0431,36.6467,-20.0428,0.0001,-0.0004,0.0081,-0.0021
11258.0,36.228,-60.3158,36.2279,-60.3157,36.2246,-60.3119,0.0002,-0.0001,0.0095,-0.0064
11095.0,35.7263,-73.6421,35.7262,-73.642,35.7179,-73.6458,0.0004,-0.0001,0.0234,-0.0051
11593.0,37.3594,55.5391,37.3594,55.5392,37.3542,55.5364,0.0,0.0001,0.0139,0.0048
11486.0,37.0366,29.6695,37.0366,29.6695,37.0417,29.6694,0.0,0.0003,0.0137,0.0
11484.0,37.0394,8.4606,37.0393,8.4607,37.0396,8.46,0.0001,0.0009,0.0006,0.0072
11548.0,37.2081,29.9313,37.2081,29.9313,37.2021,29.9319,0.0,0.0003,0.0162,0.0023
11407.0,36.7486,-47.7027,36.7485,-47.7026,36.7463,-47.7039,0.0002,-0.0002,0.0063,-0.0025
11293.0,36.3664,-66.4985,36.3663,-66.4984,36.3596,-66.4947,0.0003,-0.0001,0.0187,-0.0056
11578.0,37.308,23.4737,37.308,23.4738,37.3067,23.4689,0.0001,0.0003,0.0035,0.0204
11477.0,37.0091,-33.8126,37.009,-33.8125,37.0071,-33.8111,0.0001,-0.0002,0.0054,-0.0044
11603.0,37.3965,9.5636,37.3964,9.5637,37.3971,9.5658,0.0001,0.0008,0.0016,0.0235
11651.0,37.569,33.8331,37.569,33.8332,37.5692,33.8339,0.0,0.0002,0.0005,0.0022
11524.0,37.1448,-31.1012,37.1448,-31.1011,37.1475,-31.1025,0.0001,-0.0003,0.0072,-0.0042
11670.0,37.6307,25.2361,37.6306,25.2362,37.635,25.235,0.0001,0.0003,0.0115,0.0044
11678.0,37.6564,19.8563,37.6563,19.8564,37.66,19.8553,0.0001,0.0004,0.0097,0.0053
11622.0,37.4804,-22.6828,37.4804,-22.6827,37.4808,-22.6828,0.0001,-0.0003,0.0011,-0.0002
11698.0,37.7304,17.7042,37.7304,17.7043,37.7267,17.7039,0.0001,0.0004,0.0099,0.0017
11644.0,37.56,-25.1872,37.5599,-25.1871,37.5575,-25.1864,0.0001,-0.0003,0.0066,-0.0033
11479.0,37.0139,-64.3033,37.0138,-64.3032,37.0183,-64.2997,0.0003,-0.0001,0.012,-0.0055
11671.0,37.6388,-22.5425,37.6387,-22.5424,37.6367,-22.5456,0.0001,-0.0003,0.0056,-0.0136
11784.0,38.0246,36.1427,38.0246,36.1428,38.0258,36.1472,0.0,0.0002,0.0031,0.0124
11738.0,37.8769,2.2698,37.8769,2.2699,37.8754,2.2672,0.0001,0.0034,0.004,0.1147
11840.0,38.2243,34.5426,38.2243,34.5427,38.2188,34.5425,0.0,0.0002,0.0145,0.0002
11791.0,38.0385,-1.0322,38.0385,-1.0321,38.0392,-1.035,0.0001,-0.0076,0.0018,-0.273
11783.0,38.0198,-15.246,38.0197,-15.2459,38.0217,-15.2447,0.0001,-0.0005,0.005,-0.0082
11843.0,38.2257,15.0297,38.2257,15.0298,38.2254,15.0347,0.0001,0.0005,0.0007,0.0336
11802.0,38.0567,-36.4266,38.0566,-36.4265,38.0617,-36.4275,0.0001,-0.0002,0.0131,-0.0024
12273.0,39.5306,72.8203,39.5307,72.8204,39.5083,72.8183,0.0002,0.0001,0.0563,0.0027
12057.0,38.8642,39.6613,38.8642,39.6614,38.8663,39.6644,0.0,0.0002,0.0053,0.0079
12239.0,39.4008,65.7489,39.4009,65.749,39.4004,65.7456,0.0001,0.0001,0.0011,0.0051
12072.0,38.9173,37.3114,38.9173,37.3114,38.9117,37.3122,0.0,0.0002,0.0145,0.0023
11918.0,38.4651,-28.2327,38.465,-28.2326,38.4612,-28.2325,0.0001,-0.0003,0.01,-0.0006
12086.0,38.9439,34.6863,38.9438,34.6864,38.945,34.6875,0.0,0.0002,0.0029,0.0035
12022.0,38.7679,7.4722,38.7679,7.4723,38.7671,7.4714,0.0001,0.001,0.0021,0.0114
12002.0,38.6756,-7.8604,38.6756,-7.8604,38.6779,-7.8594,0.0001,-0.001,0.0059,-0.0127
12114.0,38.9981,6.8698,38.9981,6.8699,39.0204,6.8869,0.0001,0.0011,0.0571,0.249
12093.0,38.9698,5.5929,38.9698,5.5929,38.9688,5.5933,0.0001,0.0014,0.0028,0.0083
11925.0,38.473,-51.0925,38.4729,-51.0924,38.4775,-51.0936,0.0002,-0.0002,0.0118,-0.0023
12181.0,39.2415,38.7356,39.2415,38.7357,39.2383,38.7328,0.0,0.0002,0.008,0.0073
12160.0,39.1754,31.6091,39.1754,31.6092,39.1788,31.6075,0.0,0.0002,0.0085,0.005
12193.0,39.2551,34.2654,39.2551,34.2654,39.2604,34.2639,0.0,0.0002,0.0135,0.0043
12218.0,39.339,39.8904,39.339,39.8905,39.3367,39.8958,0.0,0.0002,0.006,0.0137
12200.0,39.2739,32.8923,39.2739,32.8923,39.2767,32.8919,0.0,0.0002,0.0071,0.001
11900.0,38.3921,-62.5887,38.392,-62.5886,38.39,-62.5869,0.0002,-0.0001,0.0055,-0.0028
12153.0,39.153,12.4491,39.153,12.4491,39.1579,12.4475,0.0001,0.0006,0.0126,0.0126
12184.0,39.2353,24.65,39.2353,24.6501,39.2404,24.6483,0.0,0.0003,0.013,0.0068
12189.0,39.2518,24.6421,39.2518,24.6422,39.2521,24.6475,0.0,0.0003,0.0008,0.0219
12148.0,39.1466,7.7341,39.1465,7.7342,39.1462,7.7297,0.0001,0.001,0.0008,0.0571
12122.0,39.0372,-30.0459,39.0372,-30.0458,39.0388,-30.0447,0.0001,-0.0003,0.0039,-0.004
12287.0,39.5792,37.7285,39.5792,37.7285,39.5742,37.7267,0.0,0.0002,0.0127,0.0047
12305.0,39.6127,38.092,39.6126,38.092,39.6158,38.0894,0.0,0.0002,0.008,0.0066
12272.0,39.4996,7.6943,39.4996,7.6944,39.5033,7.6953,0.0001,0.001,0.0094,0.0127
12247.0,39.4256,-3.3977,39.4256,-3.3976,39.4242,-3.3961,0.0001,-0.0023,0.0036,-0.0462
12186.0,39.2429,-34.5725,39.2428,-34.5725,39.2442,-34.5783,0.0001,-0.0002,0.0033,-0.0168
12332.0,39.7015,21.9589,39.7015,21.9589,39.7042,21.9614,0.0,0.0004,0.0067,0.0115
13055.0,41.9365,81.4507,41.9367,81.4508,41.9483,81.4483,0.0005,0.0001,0.0282,0.0029
12318.0,39.6563,3.4429,39.6562,3.443,39.6538,3.4431,0.0001,0.0022,0.0063,0.0049
11757.0,37.9122,-79.1062,37.9121,-79.1062,37.9187,-79.1094,0.0005,-0.0001,0.0172,-0.0041
12288.0,39.5783,-30.1951,39.5782,-30.195,39.5779,-30.1942,0.0001,-0.0003,0.0009,-0.003
12225.0,39.352,-52.5446,39.3519,-52.5446,39.3517,-52.5431,0.0002,-0.0001,0.0009,-0.003
12300.0,39.6048,-37.9904,39.6047,-37.9903,39.6033,-37.9906,0.0001,-0.0002,0.0036,-0.0004
12390.0,39.8923,-11.8674,39.8923,-11.8673,39.8908,-11.8722,0.0001,-0.0006,0.0037,-0.0406
12489.0,40.1707,27.0564,40.1707,27.0565,40.1712,27.0608,0.0,0.0003,0.0013,0.0165
12447.0,40.0649,6.1149,40.0649,6.1149,40.0654,6.1119,0.0001,0.0013,0.0013,0.0476
12444.0,40.0552,-9.4502,40.0551,-9.4501,40.0513,-9.4531,0.0001,-0.0008,0.0097,-0.03
12692.0,40.7722,55.1087,40.7722,55.1088,40.7617,55.1058,0.0,0.0001,0.0258,0.0052
12435.0,40.0083,-30.6344,40.0083,-30.6343,40.0104,-30.6339,0.0001,-0.0003,0.0052,-0.0016
12686.0,40.7483,53.5299,40.7483,53.53,40.7488,53.5261,0.0,0.0001,0.0012,0.007
12623.0,40.5595,40.2014,40.5595,40.2015,40.5621,40.1939,0.0,0.0002,0.0063,0.0187
12413.0,39.9519,-42.891,39.9518,-42.891,39.95,-42.8917,0.0002,-0.0002,0.0047,-0.0015
12821.0,41.2003,67.821,41.2004,67.8211,41.2071,67.8247,0.0001,0.0001,0.0164,0.0054
12690.0,40.7544,48.27,40.7544,48.2701,40.7579,48.2656,0.0,0.0002,0.0087,0.0093
12486.0,40.1604,-39.8549,40.1604,-39.8548,40.1667,-39.8556,0.0002,-0.0002,0.0155,-0.0017
12584.0,40.451,-3.2147,40.4509,-3.2146,40.4512,-3.2133,0.0001,-0.0024,0.0007,-0.0422
12562.0,40.3973,-14.5495,40.3973,-14.5494,40.3917,-14.5494,0.0001,-0.0005,0.0141,-0.0005
12647.0,40.6207,10.7441,40.6207,10.7442,40.6204,10.7417,0.0001,0.0007,0.0008,0.0229
12389.0,39.8843,-64.2848,39.8842,-64.2847,39.8821,-64.2819,0.0003,-0.0001,0.0055,-0.0044
12777.0,41.0422,49.2304,41.0422,49.2305,41.05,49.2283,0.0,0.0002,0.0189,0.0042
12768.0,41.0197,44.2992,41.0197,44.2993,41.0217,44.2969,0.0,0.0002,0.0049,0.0051
12719.0,40.8631,27.7021,40.8631,27.7022,40.8629,27.7072,0.0,0.0003,0.0005,0.0185
12744.0,40.9674,25.6414,40.9674,25.6415,40.9633,25.6381,0.0,0.0003,0.0099,0.0132
12706.0,40.8271,3.2372,40.8271,3.2373,40.825,3.2358,0.0001,0.0024,0.0052,0.0437
12608.0,40.5258,-38.385,40.5257,-38.385,40.5275,-38.3839,0.0001,-0.0002,0.0042,-0.003
12394.0,39.8853,-68.265,39.8851,-68.2649,39.8975,-68.2669,0.0003,-0.0001,0.0307,-0.0029
12611.0,40.5365,-46.525,40.5365,-46.5249,40.5354,-46.5244,0.0002,-0.0002,0.0027,-0.0012
12784.0,41.0777,17.7684,41.0777,17.7685,41.0796,17.7639,0.0001,0.0004,0.0045,0.0255
12803.0,41.1383,15.3115,41.1382,15.3116,41.1371,15.3117,0.0001,0.0005,0.0029,0.0011
12653.0,40.6262,-50.8008,40.6262,-50.8007,40.6396,-50.8003,0.0002,-0.0002,0.0328,-0.001
12770.0,41.0299,-13.8605,41.0298,-13.8604,41.0308,-13.8586,0.0001,-0.0006,0.0024,-0.0138
12832.0,41.2375,12.4424,41.2374,12.4425,41.24,12.4458,0.0001,0.0006,0.0062,0.0277
12828.0,41.2294,10.1113,41.2294,10.1114,41.2354,10.1142,0.0001,0.0008,0.0146,0.028
12708.0,40.8288,-40.5286,40.8288,-40.5285,40.8346,-40.5275,0.0002,-0.0002,0.014,-0.0026
13133.0,42.2481,69.636,42.2481,69.6361,42.2312,69.6342,0.0002,0.0001,0.0398,0.0027
12862.0,41.3359,4.7119,41.3359,4.712,41.3371,4.7117,0.0001,0.0016,0.0028,0.0049
12786.0,41.09,-32.5265,41.09,-32.5264,41.0854,-32.525,0.0001,-0.0002,0.0112,-0.0046
12843.0,41.2718,-18.5725,41.2717,-18.5724,41.2758,-18.5725,0.0001,-0.0004,0.0099,-0.0
12982.0,41.7457,35.9868,41.7456,35.9869,41.7429,35.9836,0.0,0.0002,0.0066,0.0089
12990.0,41.7632,35.5509,41.7632,35.551,41.7646,35.555,0.0,0.0002,0.0032,0.0115
